datetime,datetime,random,year,month,day,sazonal,timeSeries
2022-02-21 14:00:00,2022-02-21 14:00:00,0.44085192528218764,2022,2,21,0.6526479548131726,6.967331473413914
2022-02-21 15:00:00,2022-02-21 15:00:00,0.10012281734788109,2022,2,21,0.6521216438034528,6.621339255382409
2022-02-21 16:00:00,2022-02-21 16:00:00,0.7529702859127232,2022,2,21,0.6515950183060703,7.268920468973426
2022-02-21 17:00:00,2022-02-21 17:00:00,0.04989430001983597,2022,2,21,0.6510680785749916,6.560575085769751
2022-02-21 18:00:00,2022-02-21 18:00:00,0.44015234365150946,2022,2,21,0.6505408248643352,6.945560592294862
2022-02-21 19:00:00,2022-02-21 19:00:00,0.07993135091480541,2022,2,21,0.6500132574283708,6.5800639251985125
2022-02-21 20:00:00,2022-02-21 20:00:00,0.713334251253204,2022,2,21,0.6494853765215194,7.208188016468397
2022-02-21 21:00:00,2022-02-21 21:00:00,0.7775467606834306,2022,2,21,0.6489571823983532,7.267118584666963
2022-02-21 22:00:00,2022-02-21 22:00:00,0.3286522967252081,2022,2,21,0.6484286753135954,6.8129390498611615
2022-02-21 23:00:00,2022-02-21 23:00:00,0.24191430871746455,2022,2,21,0.6478998555221201,6.720912863938666
2022-02-22 00:00:00,2022-02-22 00:00:00,0.3205807479696632,2022,2,22,0.6473707232789524,6.7942879807591865
2022-02-22 01:00:00,2022-02-22 01:00:00,0.1112586664635219,2022,2,22,0.6468412788392679,6.579671454856201
2022-02-22 02:00:00,2022-02-22 02:00:00,0.814514169291653,2022,2,22,0.6463115224583927,7.27762939387558
2022-02-22 03:00:00,2022-02-22 03:00:00,0.05518312207684384,2022,2,22,0.6457814543918037,6.512997665994881
2022-02-22 04:00:00,2022-02-22 04:00:00,0.9794255426803838,2022,2,22,0.6452510748951276,7.43193629163166
2022-02-22 05:00:00,2022-02-22 05:00:00,0.4517082392428611,2022,2,22,0.6447203842241416,6.898912081484277
2022-02-22 06:00:00,2022-02-22 06:00:00,0.2650973229229674,2022,2,22,0.6441893826347729,6.706991149270696
2022-02-22 07:00:00,2022-02-22 07:00:00,0.13115465461356146,2022,2,22,0.6436580703830986,6.567735358444548
2022-02-22 08:00:00,2022-02-22 08:00:00,0.44757863745406945,2022,2,22,0.6431264477253459,6.878843114707528
2022-02-22 09:00:00,2022-02-22 09:00:00,0.4927228624425123,2022,2,22,0.6425945149178912,6.918668011621425
2022-02-22 10:00:00,2022-02-22 10:00:00,0.9313575286125855,2022,2,22,0.6420622722172609,7.351980250785195
2022-02-22 11:00:00,2022-02-22 11:00:00,0.5561026435422911,2022,2,22,0.6415297198801305,6.971399842343596
2022-02-22 12:00:00,2022-02-22 12:00:00,0.46309262402660745,2022,2,22,0.6409968581633252,6.87306120565986
2022-02-22 13:00:00,2022-02-22 13:00:00,0.3103032665159693,2022,2,22,0.640463687323819,6.714940139754159
2022-02-22 14:00:00,2022-02-22 14:00:00,0.4932176765484113,2022,2,22,0.6399302076187352,6.892519752735764
2022-02-22 15:00:00,2022-02-22 15:00:00,0.14468467506873461,2022,2,22,0.6393964193053462,6.538648868122197
2022-02-22 16:00:00,2022-02-22 16:00:00,0.3807873178473503,2022,2,22,0.6388623226410729,6.769410544258079
2022-02-22 17:00:00,2022-02-22 17:00:00,0.35286753309451013,2022,2,22,0.6383279178834851,6.736146711929361
2022-02-22 18:00:00,2022-02-22 18:00:00,0.06290788808056458,2022,2,22,0.637793205290301,6.440839940983575
2022-02-22 19:00:00,2022-02-22 19:00:00,0.6130095867981974,2022,2,22,0.6372581851193877,6.985591437992074
2022-02-22 20:00:00,2022-02-22 20:00:00,0.9335789476781272,2022,2,22,0.63672285762876,7.300807523965727
2022-02-22 21:00:00,2022-02-22 21:00:00,0.11135496184704119,2022,2,22,0.6361872230765815,6.473227192612857
2022-02-22 22:00:00,2022-02-22 22:00:00,0.04923350816491223,2022,2,22,0.6356512817211634,6.405746325376546
2022-02-22 23:00:00,2022-02-22 23:00:00,0.6096983520490886,2022,2,22,0.635115033820965,6.9608486902587385
2022-02-23 00:00:00,2022-02-23 00:00:00,0.1338899376250402,2022,2,23,0.6345784796345937,6.4796747339709775
2022-02-23 01:00:00,2022-02-23 01:00:00,0.46336531555352733,2022,2,23,0.6340416194208044,6.803781509761571
2022-02-23 02:00:00,2022-02-23 02:00:00,0.35286629872159847,2022,2,23,0.6335044534384994,6.687910833106592
2022-02-23 03:00:00,2022-02-23 03:00:00,0.754698938705776,2022,2,23,0.6329669819467287,7.084368758173063
2022-02-23 04:00:00,2022-02-23 04:00:00,0.17342593158706843,2022,2,23,0.6324292052046898,6.497717983633967
2022-02-23 05:00:00,2022-02-23 05:00:00,0.4702496591273224,2022,2,23,0.6318911234717269,6.789160893844592
2022-02-23 06:00:00,2022-02-23 06:00:00,0.1679931693444564,2022,2,23,0.6313527370073316,6.481520539417773
2022-02-23 07:00:00,2022-02-23 07:00:00,0.2600452398134422,2022,2,23,0.6308140460711427,6.568185700524868
2022-02-23 08:00:00,2022-02-23 08:00:00,0.8204448251005145,2022,2,23,0.6302750509229451,7.123195334329965
2022-02-23 09:00:00,2022-02-23 09:00:00,0.06978346429849713,2022,2,23,0.6297357518226713,6.3671409825252105
2022-02-23 10:00:00,2022-02-23 10:00:00,0.05041597468930825,2022,2,23,0.6291961490303997,6.342377464993305
2022-02-23 11:00:00,2022-02-23 11:00:00,0.7001755280760653,2022,2,23,0.6286562428063553,6.986737956139619
2022-02-23 12:00:00,2022-02-23 12:00:00,0.538066666470172,2022,2,23,0.6281160334109099,6.8192270005792714
2022-02-23 13:00:00,2022-02-23 13:00:00,0.9592833083483397,2022,2,23,0.6275755211045809,7.235038519394149
2022-02-23 14:00:00,2022-02-23 14:00:00,0.6726200882781656,2022,2,23,0.627034706148032,6.942967149758486
2022-02-23 15:00:00,2022-02-23 15:00:00,0.6109123105003853,2022,2,23,0.626493588802073,6.875848198521115
2022-02-23 16:00:00,2022-02-23 16:00:00,0.4207458880786805,2022,2,23,0.6259521693276592,6.680267581355272
2022-02-23 17:00:00,2022-02-23 17:00:00,0.029832247033725334,2022,2,23,0.6254104479858921,6.283936726892646
2022-02-23 18:00:00,2022-02-23 18:00:00,0.5826736286319903,2022,2,23,0.6248684250380181,6.831357879012172
2022-02-23 19:00:00,2022-02-23 19:00:00,0.009237474636118903,2022,2,23,0.6243261007454297,6.252498482090416
2022-02-23 20:00:00,2022-02-23 20:00:00,0.9051784338237746,2022,2,23,0.6237834753696645,7.1430131875204195
2022-02-23 21:00:00,2022-02-23 21:00:00,0.25376956510527704,2022,2,23,0.623240549172405,6.486175056829327
2022-02-23 22:00:00,2022-02-23 22:00:00,0.12876875958846068,2022,2,23,0.6226973224154791,6.355741983743252
2022-02-23 23:00:00,2022-02-23 23:00:00,0.3287741744116358,2022,2,23,0.6221537953608598,6.550312128020233
2022-02-24 00:00:00,2022-02-24 00:00:00,0.9167402995154083,2022,2,24,0.6216099682706644,7.132839982222052
2022-02-24 01:00:00,2022-02-24 01:00:00,0.3058671642206565,2022,2,24,0.6210658414071554,6.51652557829221
2022-02-24 02:00:00,2022-02-24 02:00:00,0.8821411179729184,2022,2,24,0.6205214150327395,7.087355268300313
2022-02-24 03:00:00,2022-02-24 03:00:00,0.031629854675616076,2022,2,24,0.619976689409968,6.231396748775296
2022-02-24 04:00:00,2022-02-24 04:00:00,0.937389231011525,2022,2,24,0.6194316648015366,7.131705879026891
2022-02-24 05:00:00,2022-02-24 05:00:00,0.9755863020739641,2022,2,24,0.618886341470285,7.164449716776813
2022-02-24 06:00:00,2022-02-24 06:00:00,0.9820840438200023,2022,2,24,0.618340719679197,7.165491240611972
2022-02-24 07:00:00,2022-02-24 07:00:00,0.08743356531936763,2022,2,24,0.6177947996914006,6.265381562233374
2022-02-24 08:00:00,2022-02-24 08:00:00,0.8129943130106975,2022,2,24,0.6172485817701672,6.985480130712369
2022-02-24 09:00:00,2022-02-24 09:00:00,0.7501712260028477,2022,2,24,0.616702066178912,6.917191887791968
2022-02-24 10:00:00,2022-02-24 10:00:00,0.33599530880004147,2022,2,24,0.616155253181194,6.497547840611982
2022-02-24 11:00:00,2022-02-24 11:00:00,0.570104632604672,2022,2,24,0.6156081430407154,6.726186063011826
2022-02-24 12:00:00,2022-02-24 12:00:00,0.9298148483113938,2022,2,24,0.6150607360213218,7.080422208524612
2022-02-24 13:00:00,2022-02-24 13:00:00,0.5907098248938093,2022,2,24,0.6145130323870018,6.735840148763828
2022-02-24 14:00:00,2022-02-24 14:00:00,0.2033785306359036,2022,2,24,0.6139650324018872,6.343028854654776
2022-02-24 15:00:00,2022-02-24 15:00:00,0.934959670496019,2022,2,24,0.6134167363302526,7.069127033798545
2022-02-24 16:00:00,2022-02-24 16:00:00,0.08810188320118795,2022,2,24,0.6128681444365156,6.216783327566344
2022-02-24 17:00:00,2022-02-24 17:00:00,0.03748799496625044,2022,2,24,0.6123192569852363,6.1606805648186125
2022-02-24 18:00:00,2022-02-24 18:00:00,0.07423596011000799,2022,2,24,0.6117700742411172,6.19193670252118
2022-02-24 19:00:00,2022-02-24 19:00:00,0.9404265499848738,2022,2,24,0.6112205964690035,7.052632514674909
2022-02-24 20:00:00,2022-02-24 20:00:00,0.07807764519507943,2022,2,24,0.6106708239338825,6.1847858845339045
2022-02-24 21:00:00,2022-02-24 21:00:00,0.9585256600021386,2022,2,24,0.6101207569008837,7.059733229010975
2022-02-24 22:00:00,2022-02-24 22:00:00,0.0822592947870936,2022,2,24,0.6095703956352787,6.177963251139881
2022-02-24 23:00:00,2022-02-24 23:00:00,0.9132856312924625,2022,2,24,0.6090197404024807,7.00348303531727
2022-02-25 00:00:00,2022-02-25 00:00:00,0.7865055837537047,2022,2,25,0.6084687914680451,6.871193498434156
2022-02-25 01:00:00,2022-02-25 01:00:00,0.21466749310413036,2022,2,25,0.6079175490976687,6.293842984080817
2022-02-25 02:00:00,2022-02-25 02:00:00,0.5489995934996739,2022,2,25,0.6073660135571897,6.622659729071571
2022-02-25 03:00:00,2022-02-25 03:00:00,0.9138226102336637,2022,2,25,0.6068141851125877,6.98196446135954
2022-02-25 04:00:00,2022-02-25 04:00:00,0.1172144711271933,2022,2,25,0.606262064029984,6.179835111427033
2022-02-25 05:00:00,2022-02-25 05:00:00,0.03146798728267819,2022,2,25,0.6057096505756403,6.088564493039081
2022-02-25 06:00:00,2022-02-25 06:00:00,0.9225580785681918,2022,2,25,0.60515694501596,6.974127528727791
2022-02-25 07:00:00,2022-02-25 07:00:00,0.2517054161435984,2022,2,25,0.6046039476174868,6.297744892318466
2022-02-25 08:00:00,2022-02-25 08:00:00,0.7451376093151179,2022,2,25,0.6040506586469055,6.785644195784173
2022-02-25 09:00:00,2022-02-25 09:00:00,0.6816688304400398,2022,2,25,0.6034970783710416,6.716639614150456
2022-02-25 10:00:00,2022-02-25 10:00:00,0.05049427836160103,2022,2,25,0.6029432070568607,6.079926348930208
2022-02-25 11:00:00,2022-02-25 11:00:00,0.03515819899943684,2022,2,25,0.6023890449714688,6.059048648714125
2022-02-25 12:00:00,2022-02-25 12:00:00,0.3826573219822136,2022,2,25,0.6018345923821126,6.401003245803339
2022-02-25 13:00:00,2022-02-25 13:00:00,0.47985455603684135,2022,2,25,0.6012798495561782,6.492653051598623
2022-02-25 14:00:00,2022-02-25 14:00:00,0.3680524829729668,2022,2,25,0.6007248167611923,6.37530065058489
2022-02-25 15:00:00,2022-02-25 15:00:00,0.34204442264877577,2022,2,25,0.600169494264821,6.343739365296987
2022-02-25 16:00:00,2022-02-25 16:00:00,0.8220870180578627,2022,2,25,0.5996138823348703,6.818225841406566
2022-02-25 17:00:00,2022-02-25 17:00:00,0.27214426433786554,2022,2,25,0.599057981239286,6.262724076730725
2022-02-25 18:00:00,2022-02-25 18:00:00,0.1877309618274431,2022,2,25,0.5985017912461528,6.1727488742889705
2022-02-25 19:00:00,2022-02-25 19:00:00,0.5882188005450821,2022,2,25,0.5979453126236951,6.567671926782033
2022-02-25 20:00:00,2022-02-25 20:00:00,0.2015333272262636,2022,2,25,0.5973885456402765,6.175418783629029
2022-02-25 21:00:00,2022-02-25 21:00:00,0.5508801287728826,2022,2,25,0.5968314905643997,6.519195034416879
2022-02-25 22:00:00,2022-02-25 22:00:00,0.03911092959796614,2022,2,25,0.5962741476647059,6.001852406245025
2022-02-25 23:00:00,2022-02-25 23:00:00,0.7793466305743268,2022,2,25,0.5957165172099755,6.736511802674082
2022-02-26 00:00:00,2022-02-26 00:00:00,0.6288449129734257,2022,2,26,0.5951585994691279,6.580430907664704
2022-02-26 01:00:00,2022-02-26 01:00:00,0.9585613553421297,2022,2,26,0.5946003947112201,6.90456530245433
2022-02-26 02:00:00,2022-02-26 02:00:00,0.9699236352261827,2022,2,26,0.5940419032054483,6.9103426672806645
2022-02-26 03:00:00,2022-02-26 03:00:00,0.3904511993250136,2022,2,26,0.5934831252211468,6.325282451536482
2022-02-26 04:00:00,2022-02-26 04:00:00,0.4475051636380377,2022,2,26,0.5929240610277878,6.376745773915916
2022-02-26 05:00:00,2022-02-26 05:00:00,0.4414653731415662,2022,2,26,0.592364710894982,6.365112482091386
2022-02-26 06:00:00,2022-02-26 06:00:00,0.03092004505166568,2022,2,26,0.5918050750924775,5.94897079597644
2022-02-26 07:00:00,2022-02-26 07:00:00,0.15808392546755168,2022,2,26,0.5912451538901604,6.070535464369156
2022-02-26 08:00:00,2022-02-26 08:00:00,0.46593331750649714,2022,2,26,0.5906849475580546,6.372782793087043
2022-02-26 09:00:00,2022-02-26 09:00:00,0.9891334251764982,2022,2,26,0.590124456366321,6.890377988839709
2022-02-26 10:00:00,2022-02-26 10:00:00,0.9186647917132432,2022,2,26,0.5895636805852585,6.814301597565828
2022-02-26 11:00:00,2022-02-26 11:00:00,0.09274453969724628,2022,2,26,0.5890026204853028,5.982770744550275
2022-02-26 12:00:00,2022-02-26 12:00:00,0.3945097640743698,2022,2,26,0.5884412763370269,6.278922527444639
2022-02-26 13:00:00,2022-02-26 13:00:00,0.6856969874562974,2022,2,26,0.5878796484111408,6.5644934715677055
2022-02-26 14:00:00,2022-02-26 14:00:00,0.953498221821791,2022,2,26,0.5873177369784911,6.826675591606702
2022-02-26 15:00:00,2022-02-26 15:00:00,0.679534125750226,2022,2,26,0.5867555423100614,6.54708954885084
2022-02-26 16:00:00,2022-02-26 16:00:00,0.3523874119112099,2022,2,26,0.5861930646769719,6.214318058680929
2022-02-26 17:00:00,2022-02-26 17:00:00,0.15802504714309307,2022,2,26,0.5856303043504789,6.014328090647883
2022-02-26 18:00:00,2022-02-26 18:00:00,0.487756939071163,2022,2,26,0.5850672616019756,6.3384295550909195
2022-02-26 19:00:00,2022-02-26 19:00:00,0.8794090250544249,2022,2,26,0.5845039367029911,6.724448392084335
2022-02-26 20:00:00,2022-02-26 20:00:00,0.9215285327943972,2022,2,26,0.5839403299251902,6.7609318320463
2022-02-26 21:00:00,2022-02-26 21:00:00,0.9183773108708293,2022,2,26,0.5833764415403744,6.752141726274573
2022-02-26 22:00:00,2022-02-26 22:00:00,0.8024706462585421,2022,2,26,0.5828122718204802,6.630593364463345
2022-02-26 23:00:00,2022-02-26 23:00:00,0.23727017796479188,2022,2,26,0.5822478210375807,6.059748388340599
2022-02-27 00:00:00,2022-02-27 00:00:00,0.3377948953119655,2022,2,27,0.5816830894638836,6.154625789950801
2022-02-27 01:00:00,2022-02-27 01:00:00,0.24664113881992666,2022,2,27,0.5811180773717325,6.057821912537252
2022-02-27 02:00:00,2022-02-27 02:00:00,0.9375768666325186,2022,2,27,0.5805527850336063,6.743104716968581
2022-02-27 03:00:00,2022-02-27 03:00:00,0.5857204135586651,2022,2,27,0.579987212722119,6.385592540779855
2022-02-27 04:00:00,2022-02-27 04:00:00,0.7045129554880042,2022,2,27,0.5794213607100195,6.4987265625882
2022-02-27 05:00:00,2022-02-27 05:00:00,0.5535087830814364,2022,2,27,0.5788552292701915,6.342061075783351
2022-02-27 06:00:00,2022-02-27 06:00:00,0.5218425210168407,2022,2,27,0.578288818675654,6.3047307077733805
2022-02-27 07:00:00,2022-02-27 07:00:00,0.4838087547798404,2022,2,27,0.57772212919956,6.26103004677544
2022-02-27 08:00:00,2022-02-27 08:00:00,0.11147212580400834,2022,2,27,0.5771551611151974,5.883023736955982
2022-02-27 09:00:00,2022-02-27 09:00:00,0.5038282494329069,2022,2,27,0.5765879146959881,6.269707396392788
2022-02-27 10:00:00,2022-02-27 10:00:00,0.9410518254439925,2022,2,27,0.5760203902154886,6.701255727598878
2022-02-27 11:00:00,2022-02-27 11:00:00,0.38731422738194377,2022,2,27,0.5754525879473892,6.1418401068558355
2022-02-27 12:00:00,2022-02-27 12:00:00,0.6965619701837654,2022,2,27,0.5748845081655143,6.445407051838908
2022-02-27 13:00:00,2022-02-27 13:00:00,0.8684821029000824,2022,2,27,0.5743161511438222,6.611643614338305
2022-02-27 14:00:00,2022-02-27 14:00:00,0.6732295719204908,2022,2,27,0.5737475171564047,6.410704743484538
2022-02-27 15:00:00,2022-02-27 15:00:00,0.14351059794492405,2022,2,27,0.5731786064774873,5.875296662719797
2022-02-27 16:00:00,2022-02-27 16:00:00,0.06200339757529105,2022,2,27,0.5726094193814291,5.788097591389581
2022-02-27 17:00:00,2022-02-27 17:00:00,0.26514975504393523,2022,2,27,0.5720399561427221,5.985549316471156
2022-02-27 18:00:00,2022-02-27 18:00:00,0.2779110418005919,2022,2,27,0.5714702170359919,5.992613212160511
2022-02-27 19:00:00,2022-02-27 19:00:00,0.3064361436236581,2022,2,27,0.5709002023359967,6.015438166983626
2022-02-27 20:00:00,2022-02-27 20:00:00,0.8067989553460908,2022,2,27,0.570329912317628,6.51009807852237
2022-02-27 21:00:00,2022-02-27 21:00:00,0.505768391817048,2022,2,27,0.5697593472559097,6.203361864376145
2022-02-27 22:00:00,2022-02-27 22:00:00,0.0963833730519581,2022,2,27,0.5691885074259989,5.788268447311948
2022-02-27 23:00:00,2022-02-27 23:00:00,0.13785062537462467,2022,2,27,0.5686173931031846,5.82402455640647
2022-02-28 00:00:00,2022-02-28 00:00:00,0.7393962322272886,2022,2,28,0.5680460045628886,6.419856277856174
2022-02-28 01:00:00,2022-02-28 01:00:00,0.08114050144787277,2022,2,28,0.5674743420806645,5.755883922254518
2022-02-28 02:00:00,2022-02-28 02:00:00,0.5448951328921618,2022,2,28,0.5669024059321986,6.213919192214148
2022-02-28 03:00:00,2022-02-28 03:00:00,0.5175163385446859,2022,2,28,0.5663301963933087,6.180818302477773
2022-02-28 04:00:00,2022-02-28 04:00:00,0.8058189357554217,2022,2,28,0.5657577137399447,6.463396073154868
2022-02-28 05:00:00,2022-02-28 05:00:00,0.8364976692616551,2022,2,28,0.5651849582481879,6.4883472517435345
2022-02-28 06:00:00,2022-02-28 06:00:00,0.7219649374862972,2022,2,28,0.5646119301942516,6.368084239428813
2022-02-28 07:00:00,2022-02-28 07:00:00,0.012555211246376818,2022,2,28,0.5640386298544803,5.652941509791179
2022-02-28 08:00:00,2022-02-28 08:00:00,0.7550683755061528,2022,2,28,0.5634650575053498,6.389718950559651
2022-02-28 09:00:00,2022-02-28 09:00:00,0.3921347693896685,2022,2,28,0.5628912134234672,6.02104690362434
2022-02-28 10:00:00,2022-02-28 10:00:00,0.12098620884080746,2022,2,28,0.5623170978855705,5.744157187696512
2022-02-28 11:00:00,2022-02-28 11:00:00,0.3147208858554629,2022,2,28,0.5617427111685286,5.932147997540749
2022-02-28 12:00:00,2022-02-28 12:00:00,0.9201447225261704,2022,2,28,0.5611680535493414,6.531825258019584
2022-02-28 13:00:00,2022-02-28 13:00:00,0.5904814772965199,2022,2,28,0.5605931253051393,6.196412730347913
2022-02-28 14:00:00,2022-02-28 14:00:00,0.39596767186478676,2022,2,28,0.5600179267131832,5.996146938996619
2022-02-28 15:00:00,2022-02-28 15:00:00,0.5338280514850653,2022,2,28,0.5594424580508642,6.128252631993707
2022-02-28 16:00:00,2022-02-28 16:00:00,0.5666683267986763,2022,2,28,0.5588667195957041,6.155335522755717
2022-02-28 17:00:00,2022-02-28 17:00:00,0.2706129024621582,2022,2,28,0.5582907116253544,5.853520018715702
2022-02-28 18:00:00,2022-02-28 18:00:00,0.8867628148169953,2022,2,28,0.5577144344175966,6.463907158992962
2022-02-28 19:00:00,2022-02-28 19:00:00,0.47922358378295227,2022,2,28,0.5571378882503424,6.050602466286376
2022-02-28 20:00:00,2022-02-28 20:00:00,0.29664743021176443,2022,2,28,0.5565610734016329,5.862258164228092
2022-02-28 21:00:00,2022-02-28 21:00:00,0.9962496387590938,2022,2,28,0.5559839901496385,6.5560895402554795
2022-02-28 22:00:00,2022-02-28 22:00:00,0.8199923149243193,2022,2,28,0.5554066387726598,6.374058702650918
2022-02-28 23:00:00,2022-02-28 23:00:00,0.18515860435422626,2022,2,28,0.5548290195491261,5.733448799845488
2022-03-01 00:00:00,2022-03-01 00:00:00,0.5578459888337071,2022,3,1,0.554251132757596,6.100357316409666
2022-03-01 01:00:00,2022-03-01 01:00:00,0.903516458098763,2022,3,1,0.5536729786767572,6.440246244866335
2022-03-01 02:00:00,2022-03-01 02:00:00,0.40803714575974415,2022,3,1,0.5530945575854262,5.938982721614007
2022-03-01 03:00:00,2022-03-01 03:00:00,0.5297029297413022,2022,3,1,0.5525158697625486,6.054861627366789
2022-03-01 04:00:00,2022-03-01 04:00:00,0.22994142285115993,2022,3,1,0.5519369154871981,5.749310577723141
2022-03-01 05:00:00,2022-03-01 05:00:00,0.6539672791745228,2022,3,1,0.5513576950385775,6.167544229560297
2022-03-01 06:00:00,2022-03-01 06:00:00,0.15124210776645408,2022,3,1,0.5507782086960172,5.659024194726626
2022-03-01 07:00:00,2022-03-01 07:00:00,0.885130430662599,2022,3,1,0.5501984567389767,6.3871149980523665
2022-03-01 08:00:00,2022-03-01 08:00:00,0.05020114453683866,2022,3,1,0.5496184394470428,5.546385539007267
2022-03-01 09:00:00,2022-03-01 09:00:00,0.4843337742081184,2022,3,1,0.5490381570999309,5.974715345207427
2022-03-01 10:00:00,2022-03-01 10:00:00,0.30615662444510505,2022,3,1,0.5484576099774837,5.790732724219942
2022-03-01 11:00:00,2022-03-01 11:00:00,0.11939267363183892,2022,3,1,0.5478767983596721,5.59816065722856
2022-03-01 12:00:00,2022-03-01 12:00:00,0.8575193852834763,2022,3,1,0.547295722526594,6.330476610549416
2022-03-01 13:00:00,2022-03-01 13:00:00,0.2097561126729176,2022,3,1,0.5467143827584752,5.67689994025767
2022-03-01 14:00:00,2022-03-01 14:00:00,0.4369491761659857,2022,3,1,0.5461327793356684,5.89827696952267
2022-03-01 15:00:00,2022-03-01 15:00:00,0.944458740917688,2022,3,1,0.5455509125386538,6.399967866304227
2022-03-01 16:00:00,2022-03-01 16:00:00,0.563889759598814,2022,3,1,0.5449687826480385,6.013577586079199
2022-03-01 17:00:00,2022-03-01 17:00:00,0.6156441795471489,2022,3,1,0.5443863899445562,6.059508078992711
2022-03-01 18:00:00,2022-03-01 18:00:00,0.21421176433089928,2022,3,1,0.5438037347090678,5.652249111421578
2022-03-01 19:00:00,2022-03-01 19:00:00,0.5793429160030568,2022,3,1,0.5432208172225604,6.011551088228662
2022-03-01 20:00:00,2022-03-01 20:00:00,0.987829855972761,2022,3,1,0.5426376377661479,6.41420623363424
2022-03-01 21:00:00,2022-03-01 21:00:00,0.016655931663349444,2022,3,1,0.5420541966210702,5.437197897874052
2022-03-01 22:00:00,2022-03-01 22:00:00,0.8786607054008462,2022,3,1,0.5414704940686939,6.293365646087785
2022-03-01 23:00:00,2022-03-01 23:00:00,0.6332853376839657,2022,3,1,0.5408865303905108,6.042150641589074
2022-03-02 00:00:00,2022-03-02 00:00:00,0.8449194708780516,2022,3,2,0.5403023058681398,6.247942529559449
2022-03-02 01:00:00,2022-03-02 01:00:00,0.9287963856172621,2022,3,2,0.5397178207833243,6.325974593450505
2022-03-02 02:00:00,2022-03-02 02:00:00,0.561642779745258,2022,3,2,0.5391330754179348,5.952973533924605
2022-03-02 03:00:00,2022-03-02 03:00:00,0.8245988672671827,2022,3,2,0.5385480700539658,6.21007956780684
2022-03-02 04:00:00,2022-03-02 04:00:00,0.07583364956151317,2022,3,2,0.5379628049735385,5.455461699296899
2022-03-02 05:00:00,2022-03-02 05:00:00,0.12534945885417736,2022,3,2,0.5373772804588983,5.4991222634431605
2022-03-02 06:00:00,2022-03-02 06:00:00,0.2426950670533169,2022,3,2,0.5367914967924168,5.610610034977485
2022-03-02 07:00:00,2022-03-02 07:00:00,0.06815785871811364,2022,3,2,0.5362054542565893,5.430212401284007
2022-03-02 08:00:00,2022-03-02 08:00:00,0.5301858256067036,2022,3,2,0.5356191531340371,5.886377356947074
2022-03-02 09:00:00,2022-03-02 09:00:00,0.6315029907637723,2022,3,2,0.5350325937075054,5.981828927838827
2022-03-02 10:00:00,2022-03-02 10:00:00,0.6791435403122787,2022,3,2,0.5344457762598646,6.023601302910924
2022-03-02 11:00:00,2022-03-02 11:00:00,0.46631981604959816,2022,3,2,0.5338587010741088,5.8049068267906865
2022-03-02 12:00:00,2022-03-02 12:00:00,0.6498461387797365,2022,3,2,0.5332713684333573,5.982559823113309
2022-03-02 13:00:00,2022-03-02 13:00:00,0.7039411710654695,2022,3,2,0.5326837786208526,6.030778957273996
2022-03-02 14:00:00,2022-03-02 14:00:00,0.08760688915062265,2022,3,2,0.5320959319199621,5.408566208350243
2022-03-02 15:00:00,2022-03-02 15:00:00,0.5507001141108763,2022,3,2,0.5315078286141762,5.865778400252639
2022-03-02 16:00:00,2022-03-02 16:00:00,0.11157557155537745,2022,3,2,0.5309194689871101,5.420770261426478
2022-03-02 17:00:00,2022-03-02 17:00:00,0.8351255620933248,2022,3,2,0.5303308533225014,6.138434095318338
2022-03-02 18:00:00,2022-03-02 18:00:00,0.3930166917586747,2022,3,2,0.5297419819042124,5.690436510800799
2022-03-02 19:00:00,2022-03-02 19:00:00,0.5925030642186893,2022,3,2,0.5291528550162277,5.884031614380966
2022-03-02 20:00:00,2022-03-02 20:00:00,0.7717632567266144,2022,3,2,0.5285634729426559,6.057397986153173
2022-03-02 21:00:00,2022-03-02 21:00:00,0.633032386666535,2022,3,2,0.5279738359677281,5.912770746343816
2022-03-02 22:00:00,2022-03-02 22:00:00,0.8864303055656048,2022,3,2,0.5273839443757986,6.16026974932359
2022-03-02 23:00:00,2022-03-02 23:00:00,0.3767383623260382,2022,3,2,0.5267937984513443,5.644676346839481
2022-03-03 00:00:00,2022-03-03 00:00:00,0.14363796982984,2022,3,3,0.5262033984789651,5.405671954619491
2022-03-03 01:00:00,2022-03-03 01:00:00,0.4979365442304875,2022,3,3,0.525612744743383,5.754063991664318
2022-03-03 02:00:00,2022-03-03 02:00:00,0.9580576879217603,2022,3,3,0.5250218375294429,6.208276063216189
2022-03-03 03:00:00,2022-03-03 03:00:00,0.2889611149418878,2022,3,3,0.5244306771221111,5.5332678861629985
2022-03-03 04:00:00,2022-03-03 04:00:00,0.4424911524979369,2022,3,3,0.5238392638064772,5.680883790562708
2022-03-03 05:00:00,2022-03-03 05:00:00,0.062381786620550606,2022,3,3,0.5232475978677513,5.2948577652980635
2022-03-03 06:00:00,2022-03-03 06:00:00,0.4177660616251241,2022,3,3,0.5226556795912667,5.644322857537791
2022-03-03 07:00:00,2022-03-03 07:00:00,0.35436702932965713,2022,3,3,0.5220635092624775,5.575002121954432
2022-03-03 08:00:00,2022-03-03 08:00:00,0.5916128346781848,2022,3,3,0.5214710871669599,5.806323706347784
2022-03-03 09:00:00,2022-03-03 09:00:00,0.2564094654917384,2022,3,3,0.520878413590411,5.465193601395848
2022-03-03 10:00:00,2022-03-03 10:00:00,0.7495939237561665,2022,3,3,0.5202854888186498,5.952448811942665
